Customer_ID,Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Unite_Sold,Sales_Classification,Total_Sales
18260,X3,2016,Middle East,Red,Petrol,Manual,4,60280,40260,2597,Low,104555220
18261,i8,2016,Middle East,Grey,Hybrid,Automatic,2.8,139010,92119,2059,Low,189673021
18262,5 Series,2011,North America,Red,Hybrid,Automatic,2.5,46663,110248,2555,Low,281683640
18263,5 Series,2023,North America,Grey,Hybrid,Manual,4.9,19441,60579,3508,Low,212511132
18264,7 Series,2012,South America,Blue,Petrol,Automatic,2.2,127331,119384,8163,High,974531592
18265,M5,2021,Middle East,Grey,Diesel,Automatic,4.2,58952,75585,8683,High,656304555
18266,5 Series,2019,North America,Grey,Petrol,Automatic,3.9,197219,113475,3357,Low,380935575
18267,M5,2019,Middle East,Black,Petrol,Manual,2.6,16864,35410,478,Low,16925980
18268,i8,2024,Middle East,Blue,Hybrid,Automatic,3.1,171222,117476,8948,High,1051175248
18269,7 Series,2013,North America,White,Hybrid,Manual,2,187434,98007,9427,High,923911989
18270,X6,2016,Africa,White,Diesel,Automatic,4.7,71295,88291,5828,Low,514559948
18271,X3,2011,North America,Silver,Hybrid,Manual,4.9,91321,40754,1757,Low,71604778
18272,X5,2012,Asia,Red,Petrol,Automatic,4.1,79288,66678,1917,Low,127821726
18273,X6,2016,South America,Black,Electric,Manual,4.5,111465,47544,4905,Low,233203320
18274,X5,2016,Middle East,Black,Hybrid,Automatic,1.8,126712,114499,1200,Low,137398800
18275,i8,2024,South America,White,Diesel,Automatic,2.8,144881,37560,8990,High,337664400
18276,M5,2019,Europe,Red,Petrol,Manual,2.7,64527,79672,9977,High,794887544
18277,5 Series,2012,North America,Silver,Diesel,Manual,3.5,107835,34509,1879,Low,64842411
18278,M3,2021,Europe,Red,Petrol,Manual,2.1,47158,74559,3540,Low,263938860
18279,X6,2010,Africa,White,Diesel,Automatic,3.5,175175,72420,4673,Low,338418660
18280,M3,2021,South America,Black,Hybrid,Automatic,3.8,73002,71571,4635,Low,331731585
18281,X6,2012,South America,White,Petrol,Automatic,2,118826,77254,6290,Low,485927660
18282,X3,2014,Europe,Grey,Electric,Manual,2,87127,102593,6158,Low,631767694
18283,X1,2016,Africa,Silver,Electric,Automatic,1.6,153052,35469,6621,Low,234840249
18284,3 Series,2013,Asia,Grey,Diesel,Manual,4.2,150508,56126,8416,High,472356416
18285,7 Series,2022,Asia,Red,Electric,Automatic,2.7,141497,76988,4798,Low,369388424
18286,5 Series,2022,Middle East,Black,Hybrid,Manual,2.3,101313,61876,379,Low,23451004
18287,M3,2020,Africa,White,Electric,Automatic,4.2,101280,84777,7257,High,615226689
18288,X1,2020,Africa,Blue,Hybrid,Manual,2,7369,66186,4941,Low,327025026
18289,i3,2024,Middle East,Red,Petrol,Manual,3,76239,51867,1420,Low,73651140
18290,X3,2010,Asia,White,Diesel,Automatic,4.1,40096,52800,8360,High,441408000
18291,3 Series,2015,North America,Black,Petrol,Automatic,3.5,46702,43506,296,Low,12877776
18292,X3,2011,South America,Black,Electric,Manual,3.4,4236,50144,7314,High,366753216
18293,M3,2021,North America,Black,Electric,Automatic,2.1,182148,33790,3123,Low,105526170
18294,3 Series,2012,Europe,Black,Electric,Manual,2.1,46343,84902,5517,Low,468404334
18295,i3,2013,North America,Blue,Hybrid,Manual,3.5,52138,71837,2010,Low,144392370
18296,i8,2015,Asia,White,Petrol,Automatic,1.6,148927,99114,2245,Low,222510930
18297,M3,2015,North America,Silver,Diesel,Manual,4.5,104302,60186,1361,Low,81913146
18298,X6,2016,Africa,Silver,Petrol,Manual,2.7,64862,65695,5033,Low,330642935
18299,X6,2014,Africa,Red,Petrol,Manual,3,47864,89128,3019,Low,269077432
18300,i8,2016,North America,White,Electric,Automatic,2.4,191991,66268,2126,Low,140885768
18301,i8,2011,South America,Red,Petrol,Automatic,4.6,39188,101410,1323,Low,134165430
18302,X5,2010,Africa,Black,Hybrid,Manual,3.7,89398,43751,6091,Low,266487341
18303,X1,2021,North America,Blue,Electric,Manual,3.1,161260,58641,5750,Low,337185750
18304,X3,2019,Europe,Red,Diesel,Manual,3.5,163786,42618,8216,High,350149488
18305,5 Series,2017,Africa,White,Hybrid,Manual,2.8,77886,80199,3613,Low,289758987
18306,X1,2010,North America,Blue,Petrol,Manual,3.1,195415,119272,7326,High,873786672
18307,X3,2021,Europe,Blue,Electric,Automatic,2.8,38747,118416,1191,Low,141033456
18308,X3,2011,Middle East,White,Electric,Manual,2.9,148555,119252,7536,High,898683072
18309,X3,2020,Asia,Grey,Petrol,Manual,2.6,188716,111203,5602,Low,622959206
18310,X1,2021,Africa,Blue,Electric,Manual,1.8,67134,113810,4767,Low,542532270
18311,X3,2019,Middle East,Blue,Electric,Automatic,1.6,178092,119547,3989,Low,476872983
18312,X6,2015,South America,Grey,Hybrid,Manual,2.1,53792,55063,8120,High,447111560
18313,X5,2010,Africa,Black,Hybrid,Automatic,2.4,117518,62866,8479,High,533040814
18314,5 Series,2019,Africa,White,Electric,Automatic,4.6,34459,105109,4553,Low,478561277
18315,5 Series,2012,Asia,Red,Diesel,Automatic,3.6,137146,72477,9555,High,692517735
18316,X6,2016,North America,Red,Hybrid,Manual,4.9,89371,103517,7598,High,786522166
18317,7 Series,2021,North America,Red,Petrol,Manual,2.7,74791,57871,5582,Low,323035922
18318,M3,2017,Europe,Silver,Hybrid,Manual,2.9,48104,51036,7198,High,367357128
18319,X1,2013,North America,Silver,Hybrid,Automatic,4,37195,60471,6518,Low,394149978
18320,X5,2021,Middle East,Red,Diesel,Automatic,3.5,79702,66266,8762,High,580622692
18321,X3,2012,Middle East,Blue,Diesel,Automatic,3.3,156573,96170,272,Low,26158240
18322,M5,2010,Middle East,Blue,Petrol,Manual,3.5,136535,53846,182,Low,9799972
18323,X1,2021,South America,Red,Electric,Automatic,3.5,94057,82429,2174,Low,179200646
18324,X1,2018,South America,White,Petrol,Automatic,4.2,183820,66071,7358,High,486150418
18325,X5,2019,South America,Red,Electric,Automatic,3.8,20563,96155,3731,Low,358754305
18326,X3,2015,South America,Silver,Diesel,Manual,4.9,151826,67511,6767,Low,456846937
18327,i3,2015,North America,White,Hybrid,Manual,4.8,125887,105714,9699,High,1025320086
18328,i8,2018,Europe,Black,Petrol,Automatic,3,13187,106130,7708,High,818050040
18329,7 Series,2010,North America,Silver,Diesel,Automatic,1.6,8217,58584,4090,Low,239608560
18330,i8,2015,Europe,Black,Electric,Manual,1.5,170257,87296,9937,High,867460352
18331,X1,2021,Middle East,Silver,Petrol,Manual,1.9,170154,39803,8405,High,334544215
18332,X3,2014,Europe,Blue,Hybrid,Manual,1.8,118206,46203,6690,Low,309098070
18333,X6,2022,South America,Black,Hybrid,Manual,2.8,145191,80121,8364,High,670132044
18334,7 Series,2020,Asia,White,Petrol,Automatic,1.7,13334,54642,6049,Low,330529458
18335,X1,2024,South America,Red,Hybrid,Manual,3.7,3402,87246,6552,Low,571635792
18336,i3,2015,Africa,Silver,Petrol,Automatic,2.2,76602,53691,2938,Low,157744158
18337,3 Series,2023,Asia,Black,Electric,Manual,3.3,95621,53949,7954,High,429110346
18338,3 Series,2020,Europe,Red,Hybrid,Automatic,1.9,103658,100504,8415,High,845741160
18339,M5,2017,North America,White,Petrol,Automatic,4.4,27620,115472,4340,Low,501148480
18340,i8,2014,South America,Blue,Electric,Automatic,4.2,62563,81880,433,Low,35454040
18341,M5,2011,Middle East,Blue,Petrol,Manual,2.9,64263,38875,5873,Low,228312875
18342,7 Series,2021,Europe,Black,Diesel,Manual,4.7,19799,35961,1656,Low,59551416
18343,i8,2021,Europe,Black,Petrol,Automatic,2.1,38378,107613,5395,Low,580572135
18344,X1,2011,Middle East,Red,Diesel,Automatic,4.3,72969,31590,6011,Low,189887490
18345,7 Series,2019,Africa,Blue,Hybrid,Manual,3.4,10218,102134,6665,Low,680723110
18346,3 Series,2014,Middle East,Silver,Diesel,Automatic,2.7,151186,80297,6271,Low,503542487
18347,X3,2012,North America,Black,Hybrid,Manual,1.8,30871,59682,2143,Low,127898526
18348,i8,2019,Europe,Black,Diesel,Automatic,2.1,111732,107784,3809,Low,410549256
18349,M5,2012,Asia,Silver,Hybrid,Automatic,4.5,119456,77901,6697,Low,521702997
18350,3 Series,2017,Africa,Blue,Hybrid,Manual,3.6,146279,77147,4601,Low,354953347
18351,X6,2016,Europe,Silver,Petrol,Automatic,2.3,183684,85746,796,Low,68253816
18352,X5,2010,Africa,Blue,Petrol,Manual,3.2,22116,55725,1166,Low,64975350
18353,3 Series,2021,Middle East,White,Petrol,Manual,1.9,73902,68337,5858,Low,400318146
18354,7 Series,2022,North America,Grey,Petrol,Manual,1.8,95350,115931,2514,Low,291450534
18355,5 Series,2021,Africa,Blue,Electric,Automatic,4.7,166973,85356,7040,High,600906240
18356,M3,2014,Middle East,Blue,Petrol,Automatic,3.1,44876,85285,2159,Low,184130315
18357,X5,2018,Middle East,Silver,Hybrid,Manual,2.8,54281,89426,1725,Low,154259850
18358,M3,2013,Middle East,Red,Diesel,Automatic,4.8,166055,49874,368,Low,18353632
18359,3 Series,2010,North America,Blue,Electric,Manual,2.9,37901,81378,4540,Low,369456120
18360,3 Series,2017,South America,Blue,Hybrid,Automatic,2.7,197308,86496,4300,Low,371932800
18361,5 Series,2014,Middle East,White,Petrol,Automatic,2.5,21194,30198,3858,Low,116503884
18362,i3,2011,South America,Red,Petrol,Automatic,3.5,4863,43296,2882,Low,124779072
18363,3 Series,2024,North America,Grey,Diesel,Manual,3.5,97965,119385,4322,Low,515981970
18364,5 Series,2021,Europe,Black,Diesel,Manual,1.6,165897,32581,8557,High,278795617
18365,3 Series,2010,Middle East,White,Petrol,Manual,3.8,62830,77925,3551,Low,276711675
18366,3 Series,2023,Middle East,Grey,Hybrid,Manual,4.3,54317,109724,2496,Low,273871104
18367,7 Series,2021,Africa,Grey,Petrol,Manual,3.7,158440,93818,3674,Low,344687332
18368,X1,2021,Europe,Grey,Electric,Manual,4.5,149853,110317,7402,High,816566434
18369,M3,2021,Asia,Black,Diesel,Manual,2.5,7915,85487,6913,Low,590971631
18370,7 Series,2012,Africa,Black,Hybrid,Manual,2.2,68749,47791,6415,Low,306579265
18371,M3,2018,Africa,Red,Diesel,Automatic,3.9,98077,31169,8500,High,264936500
18372,X6,2010,Middle East,Black,Diesel,Automatic,2.2,132611,40905,7401,High,302737905
18373,M3,2013,North America,Black,Petrol,Manual,1.8,55078,88274,2258,Low,199322692
18374,7 Series,2017,Africa,White,Hybrid,Manual,1.8,134018,40492,2597,Low,105157724
18375,X3,2017,Middle East,Black,Diesel,Manual,4.2,174903,89526,2571,Low,230171346
18376,M5,2019,North America,Black,Petrol,Automatic,1.6,189204,89782,4310,Low,386960420
18377,3 Series,2021,Europe,Blue,Petrol,Manual,2.5,148117,111416,6026,Low,671392816
18378,X6,2020,Asia,Red,Diesel,Manual,2,136259,65572,9656,High,633163232
18379,3 Series,2022,Middle East,Red,Diesel,Automatic,4.1,193302,68922,2646,Low,182367612
18380,7 Series,2020,South America,Blue,Electric,Automatic,3.3,9464,92218,4427,Low,408249086
18381,M5,2017,South America,Black,Hybrid,Automatic,2.2,159107,52490,2181,Low,114480690
18382,X5,2019,North America,Blue,Petrol,Manual,4.1,190462,74816,9727,High,727735232
18383,M3,2017,Europe,Silver,Electric,Manual,4.1,7237,81939,1137,Low,93164643
18384,3 Series,2013,Africa,Grey,Hybrid,Automatic,3.3,18853,68956,762,Low,52544472
18385,i3,2017,Europe,Silver,Electric,Automatic,2.5,100794,83044,9718,High,807021592
18386,M5,2018,Europe,Silver,Diesel,Automatic,3.6,141881,42590,4869,Low,207370710
18387,7 Series,2016,Middle East,White,Diesel,Manual,4.8,132832,66491,9761,High,649018651
18388,X6,2023,Asia,Blue,Petrol,Automatic,1.7,20900,83011,6917,Low,574187087
18389,X3,2021,Asia,Grey,Diesel,Manual,2.4,150497,73549,2517,Low,185122833
18390,X3,2011,Europe,Silver,Hybrid,Manual,2.5,180185,112619,9288,High,1046005272
18391,i3,2018,Europe,Blue,Electric,Automatic,3.7,22804,99675,9487,High,945616725
18392,X1,2020,Africa,White,Electric,Manual,3.8,169680,88616,6739,Low,597183224
18393,7 Series,2017,Europe,Silver,Petrol,Automatic,2.2,115310,43709,3810,Low,166531290
18394,i8,2022,Asia,Grey,Diesel,Automatic,2.3,99453,77226,9250,High,714340500
18395,X5,2014,Asia,Silver,Hybrid,Automatic,4.7,58359,78777,3970,Low,312744690
18396,3 Series,2024,Asia,Grey,Petrol,Automatic,4.1,162299,92690,209,Low,19372210
18397,M5,2021,South America,Grey,Petrol,Manual,4.8,48495,103083,7362,High,758897046
18398,i8,2012,Asia,White,Hybrid,Automatic,4.4,138311,78520,9725,High,763607000
18399,X6,2016,Middle East,White,Petrol,Automatic,2.9,143430,51048,645,Low,32925960
18400,X6,2023,Europe,Blue,Electric,Manual,1.9,30912,102522,2691,Low,275886702
18401,7 Series,2023,Middle East,White,Hybrid,Automatic,3.7,74242,55350,277,Low,15331950
18402,M5,2024,Europe,Grey,Electric,Manual,2.7,109045,39351,9892,High,389260092
18403,3 Series,2011,North America,Grey,Petrol,Manual,3,9765,68230,2622,Low,178899060
18404,3 Series,2022,Asia,White,Electric,Manual,3,53093,76022,8643,High,657058146
18405,3 Series,2012,South America,Blue,Hybrid,Manual,4.8,166174,52428,2403,Low,125984484
18406,i3,2021,South America,Red,Diesel,Manual,1.7,34119,116386,3319,Low,386285134
18407,X1,2018,Europe,Grey,Electric,Manual,2.2,16408,48761,4913,Low,239562793
18408,X1,2013,Africa,Red,Diesel,Automatic,3.6,170779,80769,1122,Low,90622818
18409,M5,2013,North America,Black,Diesel,Automatic,4.6,29174,98016,4448,Low,435975168
18410,X6,2012,Africa,White,Electric,Automatic,4.7,131544,107101,7968,High,853380768
18411,X1,2014,Asia,White,Petrol,Manual,3.5,45308,93675,4507,Low,422193225
18412,i3,2012,South America,Black,Hybrid,Automatic,1.6,85327,42946,2350,Low,100923100
18413,3 Series,2018,Africa,Blue,Hybrid,Manual,2.8,56441,51785,8914,High,461611490
18414,i8,2024,Africa,Grey,Diesel,Automatic,4.7,112572,74515,9577,High,713630155
18415,i8,2012,North America,Black,Hybrid,Manual,3.2,184706,88746,8898,High,789661908
18416,7 Series,2011,South America,Blue,Diesel,Automatic,4,95082,85814,3783,Low,324634362
18417,i8,2021,Africa,White,Hybrid,Manual,2.4,9263,104646,292,Low,30556632
18418,M5,2014,South America,Grey,Hybrid,Manual,1.6,119652,41770,3656,Low,152711120
18419,M3,2015,Africa,Black,Diesel,Automatic,3.5,149133,87158,415,Low,36170570
18420,M3,2010,Africa,Grey,Diesel,Automatic,4.4,41129,90534,8044,High,728255496
18421,7 Series,2023,Middle East,Grey,Hybrid,Automatic,5,74358,72244,5502,Low,397486488
18422,X1,2021,South America,Black,Diesel,Manual,4.5,128688,59037,4767,Low,281429379
18423,i3,2020,Europe,Silver,Hybrid,Manual,3.4,65191,79360,2129,Low,168957440
18424,i8,2015,Middle East,Black,Diesel,Manual,3.6,119745,114255,6130,Low,700383150
18425,7 Series,2019,North America,Silver,Hybrid,Automatic,4.4,69372,66544,5266,Low,350420704
18426,3 Series,2012,Africa,Silver,Electric,Automatic,1.6,96170,98209,1857,Low,182374113
18427,X6,2013,Africa,White,Petrol,Automatic,4.8,163006,107310,171,Low,18350010
18428,X5,2015,South America,Silver,Electric,Manual,3.4,53478,80235,2235,Low,179325225
18429,7 Series,2017,North America,Red,Diesel,Manual,4.8,4042,43766,2561,Low,112084726
18430,5 Series,2024,South America,Grey,Petrol,Automatic,4.2,115034,75775,4598,Low,348413450
18431,5 Series,2018,Asia,White,Petrol,Manual,2,12949,52128,5083,Low,264966624
18432,M3,2015,Asia,Red,Petrol,Manual,2.1,15693,103310,4402,Low,454770620
18433,X1,2016,Asia,Silver,Diesel,Manual,2.7,11574,60564,7375,High,446659500
18434,i8,2024,Europe,White,Electric,Manual,2.4,77624,47058,5477,Low,257736666
18435,X3,2023,South America,White,Petrol,Automatic,3,165303,35473,272,Low,9648656
18436,7 Series,2014,South America,Silver,Diesel,Automatic,3.6,87974,36798,7549,High,277788102
18437,X3,2023,Asia,Silver,Petrol,Manual,3,117121,54891,5267,Low,289110897
18438,i3,2021,North America,Silver,Diesel,Manual,1.7,135325,72217,1772,Low,127968524
18439,X6,2024,Europe,White,Hybrid,Manual,4.9,140572,60289,6822,Low,411291558
18440,M5,2018,Africa,Blue,Electric,Manual,3,141926,65429,7180,High,469780220
18441,M5,2013,Middle East,Blue,Hybrid,Manual,4.5,2938,104718,3887,Low,407038866
18442,M3,2019,Africa,Black,Electric,Automatic,1.8,83953,115477,7036,High,812496172
18443,X1,2020,Asia,Blue,Diesel,Automatic,4.3,55807,92476,2937,Low,271602012
18444,i8,2015,Europe,Grey,Electric,Automatic,2.1,11603,48163,2224,Low,107114512
18445,X1,2014,Africa,Grey,Diesel,Manual,3.9,180831,43001,2526,Low,108620526
18446,i8,2010,Asia,Red,Diesel,Manual,3.8,190917,108582,8705,High,945206310
18447,M3,2014,South America,Black,Petrol,Automatic,4.7,194002,87721,3807,Low,333953847
18448,5 Series,2022,South America,Silver,Electric,Manual,2.6,164687,99537,1413,Low,140645781
18449,X1,2014,South America,Black,Electric,Manual,1.9,107469,119007,8213,High,977404491
18450,M3,2023,South America,Silver,Diesel,Manual,4.5,77833,31723,1085,Low,34419455
18451,i8,2018,South America,Blue,Electric,Manual,2.7,27020,74727,4511,Low,337093497
18452,X3,2010,Africa,Black,Electric,Manual,2.3,16735,63505,8679,High,551159895
18453,X6,2024,South America,Black,Diesel,Automatic,3.2,24797,113404,5567,Low,631320068
18454,X3,2014,North America,Black,Hybrid,Automatic,2,94405,119695,7012,High,839301340
18455,X3,2024,Asia,White,Hybrid,Manual,2.5,45516,36472,8306,High,302936432
18456,i8,2016,Africa,Grey,Electric,Manual,2.8,190,32273,3812,Low,123024676
18457,X1,2020,North America,Grey,Diesel,Manual,2.5,89041,41827,6826,Low,285511102
18458,X5,2015,Africa,White,Hybrid,Automatic,3.1,160593,69967,1975,Low,138184825
18459,M5,2015,Africa,Blue,Hybrid,Automatic,2.8,51926,85870,4868,Low,418015160
18460,i8,2021,Asia,Grey,Hybrid,Automatic,4.2,127203,93680,8193,High,767520240
18461,i3,2016,South America,Black,Electric,Manual,4.7,13488,47449,8380,High,397622620
18462,X1,2015,South America,Red,Diesel,Automatic,1.9,30104,73439,7809,High,573485151
18463,M5,2014,Africa,Grey,Diesel,Automatic,4.4,103947,60032,7482,High,449159424
18464,X1,2019,South America,Red,Hybrid,Automatic,4.8,190203,88723,9183,High,814743309
18465,i8,2014,Europe,Red,Electric,Manual,3.9,23721,47778,3313,Low,158288514
18466,3 Series,2018,South America,Grey,Petrol,Automatic,5,103323,62042,1686,Low,104602812
18467,X6,2023,South America,Black,Hybrid,Automatic,2.7,131070,103288,5935,Low,613014280
18468,X6,2017,Middle East,Black,Diesel,Automatic,4.4,28469,40173,8388,High,336971124
18469,i8,2023,Europe,Grey,Petrol,Automatic,3.9,9562,63921,379,Low,24226059
18470,7 Series,2021,Europe,Blue,Electric,Manual,2.6,144332,47661,367,Low,17491587
18471,M5,2024,Africa,Black,Petrol,Manual,4,186831,51146,6925,Low,354186050
18472,X3,2019,South America,Grey,Electric,Automatic,3.3,87827,77351,3904,Low,301978304
18473,M5,2023,Europe,Silver,Hybrid,Automatic,2.2,95994,52597,9221,High,484996937
18474,3 Series,2013,North America,Black,Electric,Manual,2.1,85280,64944,4850,Low,314978400
18475,X3,2013,Africa,Red,Petrol,Manual,4,57030,43265,2892,Low,125122380
18476,X5,2019,South America,Grey,Electric,Manual,4,98531,67179,3799,Low,255213021
18477,M3,2014,North America,Black,Petrol,Automatic,3.4,26091,54421,3397,Low,184868137
18478,X3,2022,Middle East,Black,Electric,Manual,3.3,194952,31458,4127,Low,129827166
18479,X3,2022,South America,Silver,Hybrid,Manual,2.1,131187,80816,531,Low,42913296
18480,5 Series,2012,South America,Black,Diesel,Automatic,3,39256,107495,4085,Low,439117075
18481,X6,2024,North America,Black,Diesel,Automatic,4.5,31008,95837,8208,High,786630096
18482,X5,2017,Africa,Black,Petrol,Manual,4.5,27177,31920,5428,Low,173261760
18483,i8,2016,Middle East,Grey,Diesel,Automatic,3.8,145262,43885,4894,Low,214773190
18484,5 Series,2014,Africa,Red,Electric,Automatic,5,109395,48814,6971,Low,340282394
18485,X1,2019,Africa,Red,Petrol,Automatic,4.6,174305,89258,3345,Low,298568010
18486,X1,2012,Asia,Silver,Hybrid,Automatic,2,117050,51499,2079,Low,107066421
18487,X3,2024,Middle East,White,Hybrid,Automatic,2.9,18421,37056,9840,High,364631040
18488,X1,2014,North America,White,Electric,Automatic,2,122554,99640,8421,High,839068440
18489,5 Series,2012,North America,Silver,Petrol,Manual,3.1,191000,58202,7337,High,427028074
18490,5 Series,2019,Asia,White,Electric,Manual,4.2,194155,61782,5245,Low,324046590
18491,i8,2014,Middle East,Blue,Petrol,Automatic,2,78798,74552,7037,High,524622424
18492,M5,2010,Middle East,Red,Hybrid,Manual,4.6,49562,48954,2909,Low,142407186
18493,5 Series,2015,Africa,Red,Diesel,Manual,3.5,195057,58938,4206,Low,247893228
18494,7 Series,2019,North America,Red,Petrol,Manual,4.1,88544,109330,8540,High,933678200
